dt(GPS)	frame	LO	AO
296.9993	1795	0.3972	-0.0198
296.9993	1796	0.3974	-0.0213
296.9993	1797	0.3971	-0.0215
296.9993	1798	0.3988	-0.0177
296.9993	1799	0.4003	-0.0147
296.9993	1800	0.3987	-0.0152
297.9989	1801	0.1318	-0.0162
297.9989	1802	0.1321	-0.0172
297.9989	1803	0.1328	-0.0193
297.9989	1804	0.1315	-0.0215
297.9989	1805	0.1277	-0.0238
297.9989	1806	0.1273	-0.0252
298.9988	1807	0.1068	-0.0275
298.9988	1808	0.1066	-0.0299
298.9988	1809	0.1052	-0.0338
298.9988	1810	0.1038	-0.0360
298.9988	1811	0.1024	-0.0370
298.9988	1812	0.1003	-0.0300
299.9991	1813	0.0986	-0.0198
299.9991	1814	0.0993	-0.0123
299.9991	1815	0.0987	-0.0133
299.9991	1816	0.0990	-0.0147
299.9991	1817	0.0969	-0.0171
299.9991	1818	0.0961	-0.0200
300.9993	1819	0.1042	-0.0216
300.9993	1820	0.1035	-0.0238
300.9993	1821	0.1021	-0.0252
300.9993	1822	0.1022	-0.0267
300.9993	1823	0.1015	-0.0287
300.9993	1824	0.0985	-0.0311
302.0002	1825	0.0751	-0.0326
302.0002	1826	0.0736	-0.0326
302.0002	1827	0.0759	-0.0199
302.0002	1828	0.0802	-0.0065
302.0002	1829	0.0822	-0.0021
302.0002	1830	0.0819	-0.0021
302.9994	1831	0.0706	-0.0041
302.9994	1832	0.0694	-0.0077
302.9994	1833	0.0686	-0.0108
302.9994	1834	0.0681	-0.0115
302.9994	1835	0.0677	-0.0134
302.9994	1836	0.0649	-0.0152
303.9999	1837	0.0428	-0.0162
303.9999	1838	0.0443	-0.0163
303.9999	1839	0.0446	-0.0167
303.9999	1840	0.0439	-0.0183
303.9999	1841	0.0426	-0.0198
303.9999	1842	0.0421	-0.0205
304.9994	1843	0.0468	-0.0215
304.9994	1844	0.0475	-0.0226
304.9994	1845	0.0472	-0.0242
304.9994	1846	0.0466	-0.0226
304.9994	1847	0.0462	-0.0204
304.9994	1848	0.0447	-0.0149
305.9995	1849	0.0573	-0.0092
305.9995	1850	0.0566	-0.0079
305.9995	1851	0.0552	-0.0087
305.9995	1852	0.0538	-0.0107
305.9995	1853	0.0534	-0.0122
305.9995	1854	0.0539	-0.0140
306.9994	1855	0.0724	-0.0158
306.9994	1856	0.0729	-0.0183
306.9994	1857	0.0714	-0.0202
306.9994	1858	0.0699	-0.0206
306.9994	1859	0.0699	-0.0163
306.9994	1860	0.0705	-0.0119
307.9994	1861	0.0801	-0.0098
307.9994	1862	0.0827	-0.0095
307.9994	1863	0.0872	-0.0101
307.9994	1864	0.0905	-0.0113
307.9994	1865	0.0919	-0.0127
307.9994	1866	0.0924	-0.0131
308.9994	1867	0.0879	-0.0138
308.9994	1868	0.0884	-0.0148
308.9994	1869	0.0873	-0.0157
308.9994	1870	0.0867	-0.0164
308.9994	1871	0.0871	-0.0175
308.9994	1872	0.0862	-0.0177
310.0003	1873	0.0807	-0.0192
310.0003	1874	0.0772	-0.0177
310.0003	1875	0.0732	-0.0153
310.0003	1876	0.0723	-0.0131
310.0003	1877	0.0725	-0.0101
310.0003	1878	0.0730	-0.0075
310.0003	1879	0.0722	-0.0054
310.9992	1880	0.0857	-0.0061
310.9992	1881	0.0856	-0.0063
310.9992	1882	0.0862	-0.0059
310.9992	1883	0.0862	-0.0059
310.9992	1884	0.0850	-0.0084
312.0003	1885	0.0671	-0.0110
312.0003	1886	0.0670	-0.0110
312.0003	1887	0.0657	-0.0142
312.0003	1888	0.0657	-0.0142
312.0003	1889	0.0641	-0.0183
312.0003	1890	0.0633	-0.0202
312.0003	1891	0.0631	-0.0217
312.0003	1892	0.0631	-0.0217
313.0000	1893	0.0532	-0.0234
313.0000	1894	0.0533	-0.0258
313.0000	1895	0.0532	-0.0261
313.0000	1896	0.0517	-0.0281
313.0000	1897	0.0516	-0.0282
313.9993	1898	0.0444	-0.0249
313.9993	1899	0.0434	-0.0185
313.9993	1900	0.0431	-0.0108
313.9993	1901	0.0437	-0.0085
313.9993	1902	0.0421	-0.0086
314.9993	1903	0.0610	-0.0098
314.9993	1904	0.0605	-0.0114
314.9993	1905	0.0601	-0.0136
314.9993	1906	0.0587	-0.0159
314.9993	1907	0.0587	-0.0170
314.9993	1908	0.0596	-0.0182
314.9993	1909	0.0602	-0.0194
315.9992	1910	0.0567	-0.0203
315.9992	1911	0.0570	-0.0216
315.9992	1912	0.0549	-0.0230
315.9992	1913	0.0532	-0.0244
315.9992	1914	0.0523	-0.0253
315.9992	1915	0.0501	-0.0275
316.9993	1916	0.0511	-0.0306
316.9993	1917	0.0499	-0.0312
316.9993	1918	0.0480	-0.0338
316.9993	1919	0.0484	-0.0348
316.9993	1920	0.0490	-0.0360
316.9993	1921	0.0478	-0.0356
317.9997	1922	0.0422	-0.0297
317.9997	1923	0.0428	-0.0248
317.9997	1924	0.0444	-0.0200
317.9997	1925	0.0430	-0.0201
317.9997	1926	0.0423	-0.0206
317.9997	1927	0.0436	-0.0212
319.0007	1928	0.0624	-0.0217
319.0007	1929	0.0658	-0.0217
319.0007	1930	0.0687	-0.0229
319.0007	1931	0.0691	-0.0243
319.0007	1932	0.0688	-0.0250
319.0007	1933	0.0692	-0.0264
320.0003	1934	0.0661	-0.0278
320.0003	1935	0.0658	-0.0289
320.0003	1936	0.0673	-0.0294
320.0003	1937	0.0684	-0.0307
